# targetbridge_resource_schema=2
# git_revision=01b0f6290379d1729ab7fc8e822690974d68fb8b
# worktree=dirty
# requested_duration_s=3600
# interval_s=60
# planned_max_samples_per_machine=61
# ssh_target=caller_supplied_not_recorded
timestamp_utc	elapsed_s	machine	process_status	pid	cpu_percent	rss_kib	vsz_kib	thread_count	open_fd_count	app_kib	app_support_kib	log_kib	power_source	battery_percent	battery_state	thermal_state
2026-08-30T02:48:02Z	300	remote_receiver	running	20988	57.1	97172	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:48:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:49:02Z	360	local_sender	running	46394	55.0	241552	436163856	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:49:02Z	360	remote_receiver	running	20988	63.3	97240	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:49:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:50:02Z	420	local_sender	running	46394	60.4	261456	436184256	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:50:02Z	420	remote_receiver	running	20988	69.2	97312	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:50:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:51:02Z	480	local_sender	running	46394	41.1	261392	436184528	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:51:02Z	480	remote_receiver	running	20988	51.1	97340	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:51:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:52:02Z	540	local_sender	running	46394	62.7	261440	436183968	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:52:02Z	540	remote_receiver	running	20988	66.8	97404	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:52:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:53:02Z	600	local_sender	running	46394	33.8	261456	436184816	14	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:53:02Z	600	remote_receiver	running	20988	49.5	97480	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:53:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:54:02Z	660	local_sender	running	46394	48.0	261408	436184256	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:54:02Z	660	remote_receiver	running	20988	60.1	97552	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:54:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:55:02Z	720	local_sender	running	46394	52.3	261408	436184256	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:55:02Z	720	remote_receiver	running	20988	62.2	97620	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:55:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:56:02Z	780	local_sender	running	46394	56.1	261408	436184528	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:56:02Z	780	remote_receiver	running	20988	57.8	98720	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:56:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:57:03Z	840	local_sender	running	46394	34.6	261456	436184800	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:57:03Z	840	remote_receiver	running	20988	54.0	98792	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:57:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:58:02Z	900	local_sender	running	46394	34.7	261408	436184240	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:58:02Z	900	remote_receiver	running	20988	49.2	98852	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:58:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T02:59:02Z	960	local_sender	running	46394	57.6	261456	436184256	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T02:59:02Z	960	remote_receiver	running	20988	67.1	98924	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 22:59:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:00:02Z	1020	local_sender	running	46394	36.7	261424	436183408	11	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:00:02Z	1020	remote_receiver	running	20988	51.0	98980	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:00:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:01:02Z	1080	local_sender	running	46394	48.5	261472	436184528	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:01:02Z	1080	remote_receiver	running	20988	68.3	99048	35197960	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:01:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:02:02Z	1140	local_sender	running	46394	44.5	261472	436184528	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
